ModelYear,Manufacturer ,Division,Model,Displacement,Cylinder,FEcity,FEhighway,FEcombined,Guzzler,AirAspiration1,AirAspiration2,Gears,LockupTorqueConverter,DriveSystem1,DriveSystem2,FuelType,FuelType2,AnnualFuelCost,IntakeValvesPerCyl,ExhaustValvesPerCyl,Class,OilViscosity,StopStartSystem,FErating,CityCO2,HighwayCO2,CombinedCO2
2013,BMW,Mini,Mini John Cooper Works,1.6,4,26.0366,34.4709,29.2581,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Minicompact Cars,0W30,No,8,348,263,310
2013,BMW,Mini,Mini John Cooper Works,1.6,4,26.1264,34.8751,29.451,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Minicompact Cars,0W30,No,8,339,254,301
2013,BMW,Mini,Mini John Cooper Works Conv.,1.6,4,26.0366,34.4709,29.2581,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Minicompact Cars,0W30,No,8,348,263,310
2013,BMW,Mini,Mini John Cooper Works Conv.,1.6,4,26.1264,34.8751,29.451,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Minicompact Cars,0W30,No,8,339,254,301
2013,Chrysler,FIAT,500,1.4,4,27.1,34.2,29.9,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1900,2,2,Minicompact Cars,5W-30,No,8,325,259,295
2013,Chrysler,FIAT,500,1.4,4,28.4,34.3,30.8,,TC,Turbocharged,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Minicompact Cars,5W-40,No,8,312,259,288
2013,Chrysler,FIAT,500,1.4,4,30.8,39.6,34.2,,NA,Naturally Aspirated,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1700,2,2,Minicompact Cars,5W-30,No,9,289,224,260
2013,Chrysler,FIAT,500 Abarth,1.4,4,28.4,34.3,30.8,,TC,Turbocharged,5,N,F,"2-Wheel Drive, Front",G,Gasoline,1850,2,2,Minicompact Cars,5W-40,No,8,312,259,288
2013,Jaguar,Jaguar Cars Ltd,Jaguar XK,5,8,15.8721,23.6373,18.5914,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,5W20 GF4,No,4,556,373,474
2013,Jaguar,Jaguar Cars Ltd,Jaguar XK,5,8,15.1397,21.6856,17.5194,,SC,Supercharged,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Minicompact Cars,5W20 GF4,No,4,588,411,508
2013,Jaguar,Jaguar Cars Ltd,Jaguar XK Convertible,5,8,14.8331,21.6856,17.292,,SC,Supercharged,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3350,2,2,Minicompact Cars,5W20 GF4,No,4,601,411,515
2013,Jaguar,Jaguar Cars Ltd,Jaguar XK Convertible,5,8,15.5983,22.2443,18.0212,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3150,2,2,Minicompact Cars,5W20 GF4,No,4,565,398,490
2013,Lotus,Lotus Cars Ltd,Evora,3.5,6,19.5874,27.9648,22.6393,,NA,Naturally Aspirated,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2500,2,2,Minicompact Cars,5W-40,No,6,451,315,390
2013,Lotus,Lotus Cars Ltd,Evora,3.5,6,18.5699,28.0527,21.9015,,SC,Supercharged,6,Y,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,5W-40,No,5,473,315,402
2013,Lotus,Lotus Cars Ltd,Evora,3.5,6,17.9664,26.4719,21.0031,,NA,Naturally Aspirated,6,N,R,"2-Wheel Drive, Rear",G,Gasoline,2700,2,2,Minicompact Cars,5W-40,No,5,492,332,420
2013,Lotus,Lotus Cars Ltd,Evora,3.5,6,17.3694,25.5023,20.2797,,SC,Supercharged,6,N,R,"2-Wheel Drive, Rear",G,Gasoline,2850,2,2,Minicompact Cars,5W-40,No,5,507,343,433
2013,Porsche,Porsche,911 Carrera,3.4,6,20.2,28.2,23.2,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2500,2,2,Minicompact Cars,0W40,No,6,441,315,384
2013,Porsche,Porsche,911 Carrera,3.4,6,18.8,27.3,21.9,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,473,326,407
2013,Porsche,Porsche,911 Carrera 4,3.4,6,20,27.7,22.9,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2500,2,2,Minicompact Cars,0W40,No,6,445,321,389
2013,Porsche,Porsche,911 Carrera 4,3.4,6,19,27.3,22,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,468,326,404
2013,Porsche,Porsche,911 Carrera 4 Cabriolet,3.4,6,19.6,27,22.4,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,452,330,397
2013,Porsche,Porsche,911 Carrera 4 Cabriolet,3.4,6,18.6,26.3,21.4,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2700,2,2,Minicompact Cars,0W40,No,5,477,338,414
2013,Porsche,Porsche,911 Carrera 4S,3.8,6,19.2,26.2,21.8,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,463,338,407
2013,Porsche,Porsche,911 Carrera 4S,3.8,6,18.4,26.4,21.3,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2700,2,2,Minicompact Cars,0W40,No,5,483,337,417
2013,Porsche,Porsche,911 Carrera 4S Cabriolet,3.8,6,18.5445,26.0617,21.3106,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2700,2,2,Minicompact Cars,0W40,No,5,481,341,418
2013,Porsche,Porsche,911 Carrera 4S Cabriolet,3.8,6,18.2,25.8,21,,NA,Naturally Aspirated,7,N,4,4-Wheel Drive,G,Gasoline,2700,2,2,Minicompact Cars,0W40,No,5,488,345,424
2013,Porsche,Porsche,911 Carrera Cabriolet,3.4,6,20.2,28.2,23.2,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2500,2,2,Minicompact Cars,0W40,No,6,440,315,384
2013,Porsche,Porsche,911 Carrera Cabriolet,3.4,6,19,27.2,22,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,468,327,405
2013,Porsche,Porsche,911 Carrera S,3.8,6,19.4,27.1,22.3,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,457,328,399
2013,Porsche,Porsche,911 Carrera S,3.8,6,18.7,27.3,21.8,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,476,327,409
2013,Porsche,Porsche,911 Carrera S Cabriolet,3.8,6,19,27.1,22,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,469,328,406
2013,Porsche,Porsche,911 Carrera S Cabriolet,3.8,6,18.6,26.6,21.5,,NA,Naturally Aspirated,7,N,R,"2-Wheel Drive, Rear",G,Gasoline,2600,2,2,Minicompact Cars,0W40,No,5,477,334,413
2013,Porsche,Porsche,911 Turbo,3.8,6,16.5428,24.5778,19.3963,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,535,362,457
2013,Porsche,Porsche,911 Turbo,3.8,6,16.4,23.9,19.1,,TC,Turbocharged,6,N,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,539,372,464
2013,Porsche,Porsche,911 Turbo Cabriolet,3.8,6,15.9,24.3,18.8,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,559,375,476
2013,Porsche,Porsche,911 Turbo Cabriolet,3.8,6,16.1,23.8,18.8,,TC,Turbocharged,6,N,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,551,372,471
2013,Porsche,Porsche,911 Turbo S,3.8,6,16.5428,24.5778,19.3963,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,535,362,457
2013,Porsche,Porsche,911 Turbo S Cabriolet,3.8,6,15.9,24.3,18.8,,TC,Turbocharged,7,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3000,2,2,Minicompact Cars,0W40,No,4,559,375,476
2013,Audi,Audi,A3,2,4,21.3388,27.7919,23.8286,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Small Station Wagons,5W40 VW 50200,No,6,432,319,381
2013,Audi,Audi,A3,2,4,20.8146,29.9953,24.1394,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2400,2,2,Small Station Wagons,5W40 VW 50200,No,6,442,296,376
2013,Audi,Audi,A3 quattro,2,4,20.891,28.1035,23.6187,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Small Station Wagons,5W40,No,6,442,316,385
2013,Audi,Audi,allroad quattro,2,4,19.9584,26.6824,22.5112,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2500,2,2,Small Station Wagons,5W40 VW 50200,No,6,444,333,394
2013,Audi,Audi,allroad quattro,2,4,19.9584,26.6824,22.5112,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2500,2,2,Small Station Wagons,5W40 VW 50200,No,6,444,333,394
2013,Honda,Acura,TSX WAGON,2.4,4,21.5783,29.9062,24.6697,,NA,Naturally Aspirated,5,Y,F,"2-Wheel Drive, Front",G,Gasoline,2300,2,2,Small Station Wagons,0W-20,No,6,410,295,358
2013,Nissan,NISSAN,JUKE,1.6,4,26.8238,32.0622,28.9524,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,1950,2,2,Small Station Wagons,5W-30,No,8,332,278,308
2013,Nissan,NISSAN,JUKE,1.6,4,24.9068,30.8607,27.2747,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2100,2,2,Small Station Wagons,5W-30,No,7,357,288,326
2013,Nissan,NISSAN,JUKE AWD,1.6,4,25.264,29.7696,27.1104,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2100,2,2,Small Station Wagons,5W-30,No,7,352,299,328
2013,Subaru,Subaru,IMPREZA WAGON AWD,2.5,4,18.6611,24.7253,20.9762,,TC,Turbocharged,5,N,A,All Wheel Drive,G,Gasoline,2700,2,2,Small Station Wagons,5W30 GF4,No,5,476,361,424
2013,Subaru,Subaru,IMPREZA WAGON AWD,2.5,4,16.7268,22.6348,18.9529,,TC,Turbocharged,6,N,A,All Wheel Drive,G,Gasoline,3000,2,2,Small Station Wagons,5W30 GF4,No,4,531,392,468
2013,Honda,Acura,RDX 2WD,3.5,6,19.9584,28.2637,22.9997,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2500,2,2,Small SUV 2WD,0W-20,No,6,443,315,385
2013,Mitsubishi,Mitsubishi Motors Corporation,OUTLANDER 2WD,3,6,19.2714,25.7889,21.7443,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2600,2,2,Small SUV 2WD,5W20,No,5,460,344,408
2013,Nissan,INFINITI,JX35 FWD,3.5,6,18.276,24.4702,20.6254,,NA,Naturally Aspirated,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2700,2,2,Small SUV 2WD,5W-30,No,5,487,364,432
2013,Volkswagen,Volkswagen,TIGUAN,2,4,20.6233,26.0617,22.7606,,TC,Turbocharged,6,Y,F,"2-Wheel Drive, Front",G,Gasoline,2500,2,2,Small SUV 2WD,5W40 VW 50200,No,6,430,341,390
2013,Volkswagen,Volkswagen,TIGUAN,2,4,18.1488,26.2617,21.0791,,TC,Turbocharged,6,N,F,"2-Wheel Drive, Front",G,Gasoline,2700,2,2,Small SUV 2WD,5W40 VW 50200,No,5,484,336,417
2013,Audi,Audi,Q5,2,4,19.7289,28.2351,22.823,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2500,2,2,Small SUV 4WD,5W40 VW 50200,No,6,450,314,389
2013,Audi,Audi,Q5,2,4,19.6619,27.5771,22.5781,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2500,2,2,Small SUV 4WD,5W40 VW 50200,No,6,452,322,393
2013,Audi,Audi,Q5,3,6,17.8443,25.5746,20.6536,,SC,Supercharged,8,Y,A,All Wheel Drive,G,Gasoline,2700,2,2,Small SUV 4WD,5W40 VW 50200,No,5,497,347,429
2013,Audi,Audi,Q5 Hybrid,2,4,24.0075,29.7936,26.3065,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2200,2,2,Small SUV 4WD,5W40 VW 50200,No,7,369,298,337
2013,BMW,BMW,X3 xDrive28i,2,4,21.2851,28.1265,23.9012,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Small SUV 4WD,0W30,Yes,6,416,314,370
2013,BMW,BMW,X3 xDrive35i,3,6,18.7674,25.7807,21.3853,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2700,2,2,Small SUV 4WD,0W30,Yes,5,473,343,415
2013,Honda,Acura,MDX 4WD,3.7,6,15.9033,20.7057,17.7566,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,3150,2,2,Small SUV 4WD,5W-20,No,4,559,430,501
2013,Honda,Acura,RDX 4WD,3.5,6,19.4391,26.9579,22.229,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2600,2,2,Small SUV 4WD,0W-20,No,5,456,329,399
2013,Mitsubishi,Mitsubishi Motors Corporation,OUTLANDER 4WD,3,6,18.5578,24.5612,20.8513,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,2700,2,2,Small SUV 4WD,5W20,No,5,477,354,422
2013,Nissan,INFINITI,FX37 AWD,3.7,6,16.2352,21.9707,18.3963,,NA,Naturally Aspirated,7,Y,A,All Wheel Drive,G,Gasoline,3150,2,2,Small SUV 4WD,5W-30,No,4,547,404,482
2013,Nissan,INFINITI,JX35 AWD,3.5,6,18.1282,23.2863,20.1353,,NA,Naturally Aspirated,6,Y,A,All Wheel Drive,G,Gasoline,2850,2,2,Small SUV 4WD,5W-30,No,5,491,383,443
2013,Subaru,Subaru,FORESTER AWD,2.5,4,18.918,23.5677,20.7612,,TC,Turbocharged,4,Y,A,All Wheel Drive,G,Gasoline,2700,2,2,Small SUV 4WD,5W30 GF4,No,5,469,377,428
2013,Volkswagen,Volkswagen,TIGUAN 4MOTION,2,4,20.402,25.8545,22.5412,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,2500,2,2,Small SUV 4WD,5W40 VW 50200,No,6,435,343,394
2013,Nissan,INFINITI,QX56 2WD,5.6,8,13.6005,19.9441,15.8723,,NA,Naturally Aspirated,7,Y,R,"2-Wheel Drive, Rear",G,Gasoline,3550,2,2,Standard SUV 2WD,5W-30,No,3,656,446,562
2013,Audi,Audi,Q7,3,6,15.522,21.5458,17.7559,,SC,Supercharged,8,Y,A,All Wheel Drive,G,Gasoline,3150,2,2,Standard SUV 4WD,5W40 VW 50200,No,4,573,411,500
2013,BMW,BMW,X5 M,4.4,8,12.2001,16.7143,13.888,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,4050,2,2,Standard SUV 4WD,5W30,No,2,728,530,639
2013,BMW,BMW,X5 xDrive35i,3,6,15.8908,23.1817,18.5106,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,3000,2,2,Standard SUV 4WD,0W30,No,4,558,380,478
2013,BMW,BMW,X5 xDrive50i,4.4,8,13.8665,20.3173,16.1779,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,3550,2,2,Standard SUV 4WD,0W30,No,3,640,436,548
2013,BMW,BMW,X6 M,4.4,8,12.2001,16.7143,13.888,,TC,Turbocharged,6,Y,A,All Wheel Drive,G,Gasoline,4050,2,2,Standard SUV 4WD,5W30,No,2,728,530,639
2013,BMW,BMW,X6 xDrive35i,3,6,15.8908,23.1817,18.5106,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,3000,2,2,Standard SUV 4WD,0W30,No,4,558,380,478
2013,BMW,BMW,X6 xDrive50i,4.4,8,13.8665,20.3173,16.1779,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,3550,2,2,Standard SUV 4WD,0W30,No,3,640,436,548
2013,Chrysler,Jeep,Grand Cherokee SRT8,6.4,8,12.3962,17.5375,14.2801,,NA,Naturally Aspirated,5,Y,4,4-Wheel Drive,G,Gasoline,4050,1,1,Standard SUV 4WD,5W-40,No,2,714,504,619
2013,Land Rover,Land Rover,LR4,5,8,12.4354,17.2545,14.223,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,4050,2,2,Standard SUV 4WD,5W20 GF4,No,2,710,510,620
2013,Land Rover,Land Rover,Range Rover Sport,5,8,11.7318,17.1129,13.6655,,SC,Supercharged,6,Y,4,4-Wheel Drive,G,Gasoline,4050,2,2,Standard SUV 4WD,5W20 GF4,No,2,752,516,646
2013,Land Rover,Land Rover,Range Rover Sport,5,8,12.6691,17.6789,14.5208,,NA,Naturally Aspirated,6,Y,4,4-Wheel Drive,G,Gasoline,3800,2,2,Standard SUV 4WD,5W20 GF4,No,3,703,503,613
2013,Nissan,INFINITI,QX56 4WD,5.6,8,13.5231,19.6246,15.7229,,NA,Naturally Aspirated,7,Y,4,4-Wheel Drive,G,Gasoline,3550,2,2,Standard SUV 4WD,5W-30,No,3,657,454,566
2013,Porsche,Porsche,Cayenne,3.6,6,16.8,22.8,19.1,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,3000,2,2,Standard SUV 4WD,0W40,Yes,4,530,379,462
2013,Porsche,Porsche,Cayenne,3.6,6,14.9,21.5,17.3,,NA,Naturally Aspirated,6,N,A,All Wheel Drive,G,Gasoline,3350,2,2,Standard SUV 4WD,0W40,No,4,596,413,513
2013,Porsche,Porsche,Cayenne GTS,4.8,8,14.8,20.6,16.9,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,3350,2,2,Standard SUV 4WD,0W40,No,4,598,431,523
2013,Porsche,Porsche,Cayenne S,4.8,8,15.7,22.2,18.1,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,3150,2,2,Standard SUV 4WD,0W40,No,4,568,401,493
2013,Porsche,Porsche,Cayenne S Hybrid,3,6,19.8843,23.7958,21.4726,,SC,Supercharged,8,Y,A,All Wheel Drive,G,Gasoline,2700,2,2,Standard SUV 4WD,0W40,No,5,447,372,413
2013,Porsche,Porsche,Cayenne Turbo,4.8,8,14.8,21.6,17.2,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,3350,2,2,Standard SUV 4WD,0W40,No,4,603,411,517
2013,Volkswagen,Volkswagen,TOUAREG,3.6,6,17.0411,22.7325,19.2048,,NA,Naturally Aspirated,8,Y,A,All Wheel Drive,G,Gasoline,3000,2,2,Standard SUV 4WD,5W40 VW 50200,No,4,520,391,462
2013,Volkswagen,Volkswagen,Touareg Hybrid,3,6,19.8843,23.7762,21.4655,,SC,Supercharged,8,Y,A,All Wheel Drive,G,Gasoline,2700,2,2,Standard SUV 4WD,5W40 VW 50200,No,5,447,372,413
2013,Audi,Audi,A5 Cabriolet,2,4,23.6355,30.6684,26.3554,,TC,Turbocharged,8,N,F,"2-Wheel Drive, Front",G,Gasoline,2200,2,2,Subcompact Cars,5W40 VW 50200,No,7,373,304,342
2013,Audi,Audi,A5 Cabriolet quattro,2,4,20.3576,29.8271,23.7508,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Subcompact Cars,5W40 VW 50200,No,6,437,297,374
2013,Audi,Audi,A5 Cabriolet quattro,2,4,20.402,28.949,23.5279,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Subcompact Cars,5W40 VW 50200,No,6,435,306,377
2013,Audi,Audi,A5 quattro,2,4,20.3576,29.8271,23.7508,,TC,Turbocharged,8,Y,A,All Wheel Drive,G,Gasoline,2400,2,2,Subcompact Cars,5W40 VW 50200,No,6,437,297,374
